Employee_ID,First_Name,Last_Name,Gender,Date_of_Birth,Email,City,State,Country,Marital_Status,Job_Title,Department,Employment_Type,Work_Location,Work_Shift,Hire_Date,Employment_Status,Base_Salary,Annual_Bonus,Performance_Rating,Skills,Languages_Spoken
E009678,Melanie,Rodriguez,Female,12-03-2000,lholmes@gmail.com,Beckerborough,Wisconsin,USA,Single,Accountant,HR,Contractor,"02887 Nicholas Rapid, New Samantha, NE 86571",Morning,15-02-2025,On Leave,114258,111,4,Python,Spanish
E009679,Timothy,Landry,Female,28-09-1975,brandon54@yahoo.com,Joshuamouth,Tennessee,India,Divorced,Marketing Specialist,Marketing,Full-time,"PSC 8562, Box 2915, APO AE 14048",Night,10-12-2022,On Leave,145188,11411,1,Java,French
E009680,Steven,Daniel,Other,26-03-1979,zprice@flores-jackson.info,South Williamburgh,Maryland,USA,Divorced,Sales Executive,HR,Part-time,"23169 Megan Cove Suite 560, New Ericstad, NC 34145",Night,28-09-2016,On Leave,114153,17098,4,Java,French
E009681,Amanda,Stewart,Male,21-09-1987,jcarrillo@ramos.biz,Dyershire,Maine,UK,Single,Sales Executive,IT,Contractor,"9274 Ryan Vista Suite 012, Mooreside, MI 46539",Night,12-10-2015,Resigned,188187,11116,2,Python,French
E009682,John,Cruz,Female,23-12-1965,jkelly@banks.org,Estradaland,Virginia,UK,Single,Accountant,HR,Contractor,"1823 Stephanie Point, Adrienneton, AK 91639",Morning,03-05-2023,Resigned,107442,15707,3,Power BI,German
E009683,Christine,Sloan,Male,19-11-2000,usantiago@yahoo.com,West Christopher,Colorado,USA,Divorced,Data Analyst,HR,Contractor,"51498 Fields Fields Apt. 822, Ianmouth, WA 40534",Night,28-02-2021,Active,70002,17765,1,Power BI,French
E009684,Keith,Walker,Female,23-10-1968,josephmelton@hotmail.com,North Robertport,Hawaii,Germany,Married,Data Analyst,IT,Full-time,"7711 Johnson Drive, Trevorville, MS 27311",Evening,06-11-2022,Resigned,87124,3127,5,Communication,English
E009685,Daniel,Smith,Female,12-11-1980,sarah65@watts.info,Robinsonmouth,Oklahoma,Germany,Divorced,Sales Executive,IT,Full-time,"1186 Harrison Inlet Suite 048, West Moniqueport, MN 45382",Night,05-11-2024,On Leave,167682,13100,1,Power BI,French
E009686,Allison,Flores,Other,30-01-1978,henry93@yahoo.com,Donaldborough,California,USA,Divorced,Software Engineer,IT,Full-time,"037 Shawn Ways, Barbertown, CA 44676",Night,14-07-2021,Terminated,79752,11203,4,Python,French
E009687,Lee,Miller,Female,23-08-1964,lopezsuzanne@yahoo.com,Margaretbury,Wisconsin,India,Married,HR Manager,IT,Full-time,"63889 Samuel Points Suite 442, East Erika, FL 71542",Night,08-09-2022,Active,108947,1208,5,Power BI,Hindi
E009688,Jennifer,Riley,Female,13-05-1968,bnoble@todd.com,New Michaelbury,Pennsylvania,Canada,Divorced,Accountant,IT,Full-time,"24321 Rachel Mall, South Jason, KS 16872",Night,13-02-2024,Terminated,148972,11317,2,Communication,Hindi
E009689,Lucas,Turner,Male,27-04-1989,julie04@payne.com,Craigton,Oklahoma,Canada,Married,Accountant,Finance,Part-time,"5062 Phillips Streets, Jamesborough, OK 42417",Night,20-10-2016,On Leave,104716,36,4,Python,Spanish
E009690,Robin,Lutz,Other,20-02-1974,fostermarie@watkins-mayer.biz,West Jose,Oklahoma,Germany,Divorced,Marketing Specialist,Sales,Part-time,"883 Melanie Village Suite 255, Garyside, LA 61300",Evening,10-12-2019,Resigned,40073,18212,1,Python,German
E009691,Ashley,Cruz,Other,23-11-1999,anna01@keller.com,Port Brian,Tennessee,Canada,Divorced,Marketing Specialist,Marketing,Full-time,"049 Saunders Lodge, Bethview, HI 39764",Morning,17-08-2015,Terminated,67251,11252,1,SQL,English
E009692,Amanda,Flores,Male,10-04-1997,heather93@gmail.com,East Dean,Missouri,India,Divorced,Data Analyst,IT,Part-time,"684 Thompson Street Apt. 481, South Michael, NY 00786",Morning,21-05-2023,On Leave,126496,19725,5,Python,English
E009693,Sean,Hays,Other,10-03-1978,alvaradorobert@hotmail.com,Port Johnmouth,New Hampshire,Canada,Single,Software Engineer,Finance,Full-time,"5509 Brown Stravenue, North Sydneymouth, OH 32212",Morning,25-09-2022,Resigned,68897,7006,5,Power BI,English
E009694,Joshua,Mccann,Other,31-05-1974,vsanders@gmail.com,New Theresachester,Maine,Germany,Divorced,Marketing Specialist,Sales,Contractor,"5659 Mosley Skyway Suite 527, Mejiashire, AK 03031",Morning,12-10-2019,Resigned,81616,15067,1,Python,Hindi
E009695,Don,Golden,Male,03-09-1996,millerlaura@yahoo.com,Thomaston,Wisconsin,Canada,Married,Sales Executive,Finance,Full-time,"26580 Peter Grove, Gillespiefurt, WI 11676",Morning,05-07-2022,Active,34482,5347,5,Communication,Spanish
E009696,Bobby,Jordan,Other,13-01-1978,daniel75@hotmail.com,Hollybury,Arkansas,UK,Divorced,Marketing Specialist,IT,Full-time,"Unit 6384 Box 6313, DPO AA 39623",Night,18-11-2022,Terminated,137990,809,3,SQL,German
E009697,Gregory,Nguyen,Other,22-06-1997,paulhall@yahoo.com,East Melanieport,Virginia,India,Divorced,Sales Executive,Operations,Contractor,"545 Ross Well Suite 710, Port Monicafurt, UT 05967",Evening,07-07-2020,Active,73284,4118,4,Java,Hindi
E009698,Thomas,Clark,Male,26-05-1996,epatel@snyder-west.com,New Christopherchester,Florida,India,Single,Sales Executive,IT,Part-time,"015 Terry Spring Apt. 260, Taylortown, PA 89412",Night,30-12-2016,On Leave,102932,17910,1,Python,English
E009699,Jennifer,Hoffman,Female,05-08-1971,gregorybilly@gmail.com,Velasquezstad,Oklahoma,Germany,Single,Sales Executive,Marketing,Full-time,"1028 Lorraine Crossing, Charlesview, AR 59423",Morning,03-09-2021,Terminated,37338,13083,4,Excel,Hindi
E009700,Alicia,Jackson,Other,27-12-1990,urocha@myers-smith.net,East Debbieton,Ohio,India,Married,Sales Executive,IT,Contractor,"54478 Pham Stream, Jacksonborough, NJ 09721",Evening,08-03-2017,Resigned,173572,16879,5,Python,German
E009701,Danielle,Jones,Female,13-08-2000,erik78@gmail.com,South Kyle,Wisconsin,USA,Married,Marketing Specialist,Operations,Part-time,"7129 Teresa Streets, Port Kevin, DE 39162",Morning,25-12-2021,Active,172617,13187,5,Excel,Hindi
E009702,Vickie,Carlson,Female,22-08-1998,kristiharris@andrade-rojas.biz,Thomasland,Kentucky,Canada,Single,Software Engineer,Operations,Contractor,"70335 Miller Plains, Nelsonfurt, WY 32573",Morning,05-03-2024,On Leave,91480,424,2,Python,Hindi
E009703,Monica,Good,Other,07-05-1982,danielle62@hotmail.com,East Deborahside,Indiana,Canada,Divorced,Data Analyst,Sales,Part-time,"58762 Green Rue Apt. 488, North Noahchester, PA 15236",Morning,03-02-2018,Active,166313,19131,2,Python,English
E009704,Martin,Mueller,Other,09-08-1981,melissa11@brown.org,Ruizside,Vermont,USA,Divorced,Marketing Specialist,Sales,Part-time,"4455 Cody Path Suite 837, North Kimberlyville, RI 64948",Evening,10-06-2021,Resigned,183893,1982,2,Java,French
E009705,Robert,Thornton,Female,17-04-1979,erin69@love.org,South Kelly,Utah,Germany,Married,Accountant,Sales,Full-time,"60027 Denise Field Suite 009, Haydenside, KS 88408",Morning,18-10-2020,On Leave,34695,17852,2,Excel,English
E009706,Laura,Singh,Other,24-05-1979,turnerchristina@gmail.com,New Allenmouth,Ohio,Germany,Single,HR Manager,Marketing,Full-time,"8801 Cynthia Radial Apt. 947, Baldwinton, FL 43868",Night,01-12-2022,On Leave,44318,15918,2,Communication,Hindi
E009707,Chris,Kennedy,Male,07-07-1992,vincent99@hotmail.com,Colleenmouth,West Virginia,Germany,Married,Accountant,HR,Contractor,"PSC 4018, Box 6311, APO AE 61703",Evening,06-04-2017,Terminated,80934,15398,4,Python,German
E009708,Jeffrey,Schaefer,Other,12-04-1977,xbaldwin@hotmail.com,East Anthony,Rhode Island,Germany,Married,Data Analyst,Finance,Part-time,"61952 Gina Streets Suite 531, Duncanhaven, MD 68050",Morning,20-09-2019,Resigned,183403,11992,4,Communication,French
E009709,Katherine,Collins,Male,12-12-1989,jason22@yahoo.com,Wrightton,North Carolina,USA,Divorced,Marketing Specialist,Marketing,Part-time,"104 Patrick Drive, Cordovaview, TX 87419",Morning,18-10-2024,Terminated,151282,1233,2,SQL,German
E009710,Marcus,Christian,Female,13-06-1997,gfrye@shelton.com,Michelefurt,Kansas,UK,Married,Data Analyst,Finance,Contractor,"4771 King Extensions, Gilestown, MI 08481",Evening,03-11-2023,On Leave,121891,9989,4,Java,German
E009711,Sharon,Mcdowell,Female,30-10-1972,masseyronald@gilmore-smith.com,Melindaview,Michigan,Germany,Divorced,Marketing Specialist,IT,Full-time,"9600 James Landing Apt. 749, Matthewburgh, WY 12862",Night,30-03-2025,Active,98754,14546,3,Python,Spanish
E009712,Sharon,Carney,Male,01-10-2001,jason56@benton.com,Leahchester,Washington,India,Divorced,Software Engineer,IT,Part-time,"2447 Smith Branch, Petersbury, ND 68033",Evening,22-11-2024,Active,115677,8756,3,Communication,Hindi
E009713,Christine,Barnes,Female,20-04-1992,enelson@rodriguez-shannon.com,Lake Aimeebury,Oklahoma,USA,Single,Marketing Specialist,Marketing,Full-time,"PSC 5986, Box 0179, APO AP 20016",Morning,16-12-2024,On Leave,132320,3019,1,Leadership,French
E009714,Kristen,Bautista,Female,17-01-1976,andersonmaria@mckay.com,North Erikamouth,Indiana,India,Single,Sales Executive,Marketing,Part-time,"7570 Stevens Square, Port Robertshire, IL 48175",Morning,25-09-2023,Terminated,163909,1304,1,SQL,German
E009715,Pamela,Turner,Female,04-08-1977,fmartinez@delacruz.com,Jamiemouth,Oregon,Canada,Divorced,Sales Executive,Sales,Contractor,"526 Ryan Ranch Apt. 301, Karenborough, DE 85151",Evening,16-03-2017,On Leave,155261,14144,5,SQL,French
E009716,Tina,Simmons,Male,10-05-1968,danielle38@gmail.com,Veronicachester,South Carolina,Germany,Single,Marketing Specialist,Finance,Contractor,"1374 Kent Haven Apt. 172, Markburgh, NM 97327",Night,21-08-2017,Active,135338,16516,4,Python,Hindi
E009717,Patrick,Harper,Male,12-03-1996,carterstephen@gmail.com,Port Danielle,Rhode Island,UK,Married,Accountant,Finance,Part-time,"2787 Jimenez Trail, Hooperbury, WY 07709",Morning,07-03-2016,Active,70077,16832,2,Python,Hindi
E009718,Lisa,Lane,Female,24-05-1989,daviswilliam@moran.com,Gregoryton,Delaware,Germany,Divorced,Sales Executive,Operations,Contractor,"30955 Allen Mills, East Josephfurt, RI 41285",Morning,22-06-2024,Resigned,109915,10022,1,Leadership,English
E009719,Hannah,Barr,Male,06-05-1995,ihorn@gonzalez-morales.com,North Catherineberg,Mississippi,Canada,Married,Sales Executive,Marketing,Contractor,"2662 Colleen Tunnel, Davidsonmouth, CT 96861",Morning,03-04-2016,On Leave,165311,10350,1,Java,English
E009720,Jacob,Rice,Male,12-04-1985,rickymorgan@yahoo.com,Johnsonland,Connecticut,India,Single,Software Engineer,Marketing,Full-time,"70831 Elizabeth Falls Apt. 390, East Brett, MS 88322",Morning,17-06-2016,Terminated,59669,11818,1,Python,English
E009721,Justin,Hicks,Female,24-10-1999,summersfrederick@padilla-lindsey.com,South Travistown,West Virginia,UK,Single,Accountant,Operations,Full-time,"30513 Antonio Motorway, West Joseland, NE 43648",Evening,12-01-2023,Active,78624,849,2,Power BI,Spanish
E009722,Sara,Santana,Other,04-08-1987,stephenhickman@hall.com,Aprilside,Washington,USA,Single,Data Analyst,Marketing,Part-time,"89333 Adams Fall, West Debrahaven, WY 34609",Night,20-06-2017,Terminated,105147,3962,1,Communication,French
E009723,Ann,Hall,Female,28-10-1968,davisashley@yahoo.com,Donnaburgh,Delaware,USA,Single,Marketing Specialist,Marketing,Contractor,"7563 Rodriguez Expressway, Judyshire, WI 65258",Morning,17-09-2024,Terminated,165222,4854,2,Leadership,Spanish
E009724,Carol,Robertson,Other,08-06-1985,markpena@thomas-morgan.biz,Randolphfort,Connecticut,India,Divorced,HR Manager,Operations,Full-time,"6136 Michael Lakes, South Christopher, WI 15764",Evening,20-03-2018,Terminated,172181,1539,4,Leadership,Hindi
E009725,Laurie,Rodriguez,Female,01-12-1967,dschwartz@hotmail.com,North Terribury,Vermont,Canada,Married,Marketing Specialist,Sales,Full-time,"10652 Jeffrey Mountains Apt. 835, Bushmouth, HI 04048",Morning,30-07-2020,On Leave,187088,18283,2,Python,English
E009726,Julie,Jones,Male,20-04-1975,lauragonzalez@boone.com,West Raymond,Kentucky,UK,Married,Accountant,Marketing,Contractor,"1339 Arnold Trafficway, Alvinstad, DC 97221",Evening,31-05-2022,On Leave,173008,2944,2,Leadership,French
E009727,Caitlin,Lopez,Female,11-11-2001,hayleymacdonald@zamora-harrington.com,New Carla,Kentucky,Canada,Married,Data Analyst,IT,Full-time,"47836 Katrina Land, Lake Cathy, MI 34609",Night,09-07-2022,Active,172108,3244,1,Communication,Spanish
E009728,Phyllis,Collins,Male,24-08-1996,johnsonsara@hotmail.com,Port Kendra,Virginia,Canada,Single,Software Engineer,Operations,Part-time,"90677 Melissa Lodge, West Alicia, KS 52977",Evening,16-09-2021,On Leave,175093,13255,4,SQL,Spanish
E009729,Nathaniel,Thomas,Female,29-11-1965,tiffany97@yahoo.com,Michaelborough,Washington,Germany,Divorced,Software Engineer,Operations,Part-time,"65670 Sarah Harbor, North Alexander, KS 67809",Morning,07-08-2016,On Leave,66943,1591,2,Communication,English
E009730,Jodi,Kaufman,Female,07-03-1987,barbaraanderson@brandt.com,East Leehaven,North Carolina,USA,Divorced,Sales Executive,Sales,Contractor,"7306 Fowler Trafficway, South Tammyside, CA 14747",Night,14-05-2024,Active,143694,15768,1,Python,French
E009731,Ariana,Nicholson,Other,24-07-2002,dgreer@yahoo.com,Williamsfort,Missouri,UK,Single,Marketing Specialist,IT,Full-time,"20658 Hawkins Corner, East Rachaelton, NV 09558",Night,10-03-2020,Active,184316,7855,4,Power BI,Hindi
E009732,Christine,Anthony,Female,02-01-1967,jmeyer@hensley.com,New Connorview,Minnesota,Germany,Married,Accountant,Operations,Full-time,"0839 Gray Brooks Apt. 295, West Gregoryville, MS 85383",Evening,09-05-2018,Resigned,153351,18511,3,Leadership,German
E009733,John,Martinez,Female,19-01-1984,aaron29@gmail.com,Thomasshire,Massachusetts,Germany,Married,Marketing Specialist,Finance,Contractor,"15834 Smith River, Osborneburgh, NM 88937",Evening,09-05-2022,Terminated,68985,1601,1,Python,Spanish
E009734,Brandon,Martin,Other,09-03-1966,marthachen@johnson-hancock.com,New Brian,Illinois,Germany,Single,Sales Executive,IT,Contractor,"3597 Frederick Highway, West Amber, AZ 41540",Morning,20-12-2016,Resigned,162574,12809,5,Excel,German
E009735,Audrey,Jones,Female,11-07-1991,samuelrasmussen@yahoo.com,Port Devinport,Kentucky,Canada,Divorced,Sales Executive,IT,Contractor,"USNV Johnson, FPO AP 78856",Morning,10-08-2017,Terminated,83836,17606,5,Python,English
E009736,Brandy,Jackson,Male,08-09-1964,ecarter@powell.com,West Ronaldland,Rhode Island,India,Divorced,Marketing Specialist,Operations,Full-time,"78267 Kelly Extensions, Port Jonathan, IN 12691",Evening,17-09-2022,Resigned,129714,5690,2,Leadership,French
E009737,Dale,Shaffer,Male,11-02-1986,bethany39@williams.com,West Sara,Alabama,UK,Divorced,HR Manager,Sales,Part-time,"44159 Henry Port, Port Connieberg, MT 29672",Evening,04-06-2019,Resigned,33770,12521,5,Excel,English
E009738,Karen,Wright,Other,29-09-1969,leonardsmith@simmons-munoz.biz,Port Lisa,South Dakota,UK,Divorced,Software Engineer,HR,Contractor,"775 Rodney Road, Oscarshire, CO 09272",Night,03-06-2016,Terminated,72865,1842,5,Python,Spanish
E009739,Sara,Crawford,Female,29-03-1994,carol47@hotmail.com,West Rodneymouth,Utah,Germany,Married,Sales Executive,Sales,Contractor,"177 Contreras Mews, Mandyland, MO 52462",Night,03-12-2017,Active,83811,10483,2,Python,French
E009740,Kevin,Mclaughlin,Other,16-04-1990,bwallace@salazar-harris.com,Riosberg,New Mexico,USA,Single,HR Manager,Marketing,Full-time,"PSC 3591, Box 3047, APO AE 36563",Night,08-11-2023,Active,34001,8058,4,Communication,French
E009741,Jesse,Hudson,Male,05-04-1966,christopherreyes@jones.biz,Port Dustin,Delaware,USA,Divorced,Marketing Specialist,HR,Contractor,"395 Perez Camp, Katherineberg, WV 40738",Night,01-08-2019,Terminated,90848,13704,2,Excel,English
E009742,Edward,Robinson,Female,16-01-1990,markbrennan@byrd.com,West Rachelmouth,Virginia,Canada,Single,Marketing Specialist,IT,Contractor,"414 Michael Spur, Hubbardport, TN 38100",Evening,30-05-2025,Terminated,82635,5565,2,Excel,German
E009743,Donald,Garcia,Female,02-01-1991,jeffreyalexander@turner.com,New Alexis,Montana,India,Single,Sales Executive,Sales,Contractor,"05403 Joshua Road Apt. 277, East Dawn, OH 88822",Night,10-05-2023,Terminated,50946,11088,3,Leadership,English
E009744,Maria,Everett,Other,11-05-1967,joshuariggs@meyer-williams.com,East Christine,Arizona,Canada,Divorced,Sales Executive,HR,Part-time,"415 Henderson Knoll, Williamstown, FL 35336",Morning,23-10-2021,Active,125852,4488,1,Java,Hindi
E009745,Megan,Knox,Other,15-10-1976,james42@yahoo.com,West Sandrabury,Oregon,Canada,Divorced,Sales Executive,Marketing,Contractor,"2125 Kayla Landing, Murphymouth, WY 59036",Night,05-08-2021,Active,121103,8906,5,Java,French
E009746,Laura,Riley,Other,15-04-1969,ibrooks@cobb.com,Lake Amberville,Iowa,UK,Single,Accountant,HR,Contractor,"2577 Jordan Glens, Teresaborough, OH 15360",Night,09-06-2016,Terminated,73744,1927,3,SQL,Hindi
E009747,Jonathan,Le,Other,05-03-1992,crodgers@townsend.biz,Michaelchester,New Hampshire,USA,Divorced,Sales Executive,Sales,Full-time,"754 Matthew Radial, South Marktown, NV 66332",Morning,08-11-2017,On Leave,147729,15512,5,Communication,French
E009748,Cindy,Norman,Female,23-02-1975,ycervantes@gmail.com,South Cody,South Dakota,Germany,Divorced,Marketing Specialist,HR,Full-time,"96742 Zachary Vista, South Jenniferfurt, OK 99531",Morning,26-07-2019,On Leave,53671,8301,4,Excel,French
E009749,Jason,Brown,Female,16-09-1999,bobbylee@hotmail.com,Port Frank,North Dakota,Canada,Divorced,Data Analyst,HR,Contractor,"1829 Aaron Hills, South Jasmine, VA 89098",Morning,15-12-2022,Resigned,177522,8457,2,Communication,Spanish
E009750,Jeffery,Hall,Other,10-12-1971,jessica34@herrera-johnson.com,South Michael,Hawaii,UK,Single,Sales Executive,IT,Full-time,"74165 Cooper Roads, Brittanyview, KY 84646",Morning,12-03-2020,Active,175980,5492,3,Excel,Hindi
E009751,Victoria,Pruitt,Male,27-02-1977,hopkinschristopher@hughes-baker.com,Moranshire,Hawaii,USA,Divorced,HR Manager,Operations,Full-time,"5110 Hernandez Brook Apt. 850, Higginsbury, KS 68560",Evening,08-05-2021,Active,196590,3223,3,Power BI,Spanish
E009752,Kenneth,Wagner,Male,17-02-1974,patriciaprice@hotmail.com,Lake Joseph,Wyoming,UK,Divorced,Software Engineer,Sales,Part-time,"91665 Powell Groves, Davidbury, GA 93027",Morning,15-05-2022,Terminated,87813,954,4,SQL,English
E009753,Kristi,Eaton,Other,17-10-1964,danielletran@sanders-ellis.info,Payneton,Georgia,Germany,Divorced,Sales Executive,IT,Contractor,"Unit 9416 Box 2090, DPO AP 08280",Evening,21-02-2024,Resigned,126748,9541,5,Excel,French
E009754,Brandi,Barr,Other,18-07-1971,rvaughn@boyd-davis.net,New Douglasbury,Florida,India,Divorced,Accountant,Operations,Contractor,"78421 Phyllis Bypass, Kathrynmouth, MT 13894",Evening,06-04-2016,Resigned,167878,15007,2,Java,Spanish
E009755,Brandy,Price,Male,19-08-1994,poolejeremy@gmail.com,North Christopher,Wyoming,India,Married,Accountant,Sales,Full-time,"0357 Blake Stravenue Apt. 093, Warrenshire, DE 36759",Night,22-07-2016,Terminated,134733,1574,2,Power BI,Spanish
E009756,Dawn,Tran,Other,10-07-1977,fishermichelle@hotmail.com,Port Ryan,Louisiana,India,Single,Marketing Specialist,Operations,Part-time,"6997 Robinson Pass Apt. 644, Richardsonberg, WV 50489",Morning,14-06-2017,On Leave,156865,15674,2,Communication,Hindi
E009757,Beth,Lawson,Female,05-04-1966,droach@hill.biz,East Joseph,Utah,Germany,Single,Software Engineer,IT,Part-time,"77954 Devin Land, West Richard, NE 76985",Morning,28-07-2024,Active,113551,15426,4,Communication,Hindi
E009758,Larry,Williams,Other,18-10-2002,michael81@hotmail.com,North Lindsayport,Hawaii,USA,Single,Data Analyst,IT,Contractor,"3240 Taylor Alley, West Isaac, ND 96037",Night,27-01-2018,Terminated,159335,7095,4,Communication,German
E009759,Margaret,Wood,Male,09-09-1994,thomasrobert@reed.com,Hartberg,Wisconsin,USA,Single,Marketing Specialist,Finance,Part-time,"63789 Wright Summit, West Pam, DE 71173",Evening,27-10-2018,Active,69220,12023,2,Communication,English
E009760,Brian,Osborn,Male,27-11-1973,christopherrasmussen@gmail.com,West Josephfurt,Idaho,UK,Divorced,Sales Executive,HR,Full-time,"361 Gonzalez Shoal, East Dianemouth, MO 48527",Morning,31-12-2023,Active,47158,3255,3,Python,English
